"series"	"ts"	"value"
"387"	"LOT_N13Ad_S1"	"2008-01-17 02:00:00"	912
"388"	"LOT_N13Ad_S1"	"2008-01-17 03:00:00"	900
"389"	"LOT_N13Ad_S1"	"2008-01-17 04:00:00"	894
"390"	"LOT_N13Ad_S1"	"2008-01-17 05:00:00"	885
"391"	"LOT_N13Ad_S1"	"2008-01-17 06:00:00"	878
"392"	"LOT_N13Ad_S1"	"2008-01-17 07:00:00"	870
"393"	"LOT_N13Ad_S1"	"2008-01-17 08:00:00"	863
"394"	"LOT_N13Ad_S1"	"2008-01-17 09:00:00"	863
"395"	"LOT_N13Ad_S1"	"2008-01-17 10:00:00"	863
"396"	"LOT_N13Ad_S1"	"2008-01-17 11:00:00"	862
"397"	"LOT_N13Ad_S1"	"2008-01-17 12:00:00"	858
"398"	"LOT_N13Ad_S1"	"2008-01-17 13:00:00"	851
"399"	"LOT_N13Ad_S1"	"2008-01-17 14:00:00"	842
"400"	"LOT_N13Ad_S1"	"2008-01-17 15:00:00"	834
"401"	"LOT_N13Ad_S1"	"2008-01-17 16:00:00"	829
"402"	"LOT_N13Ad_S1"	"2008-01-17 17:00:00"	829
"403"	"LOT_N13Ad_S1"	"2008-01-17 18:00:00"	829
"404"	"LOT_N13Ad_S1"	"2008-01-17 19:00:00"	827
"405"	"LOT_N13Ad_S1"	"2008-01-17 20:00:00"	821
"406"	"LOT_N13Ad_S1"	"2008-01-17 21:00:00"	819
"407"	"LOT_N13Ad_S1"	"2008-01-17 22:00:00"	822
"408"	"LOT_N13Ad_S1"	"2008-01-17 23:00:00"	815
"409"	"LOT_N13Ad_S1"	"2008-01-18 00:00:00"	807
"410"	"LOT_N13Ad_S1"	"2008-01-18 01:00:00"	806
"411"	"LOT_N13Ad_S1"	"2008-01-18 02:00:00"	805
"412"	"LOT_N13Ad_S1"	"2008-01-18 03:00:00"	805
"413"	"LOT_N13Ad_S1"	"2008-01-18 04:00:00"	805
"414"	"LOT_N13Ad_S1"	"2008-01-18 05:00:00"	806
"415"	"LOT_N13Ad_S1"	"2008-01-18 06:00:00"	806
"416"	"LOT_N13Ad_S1"	"2008-01-18 07:00:00"	808
"417"	"LOT_N13Ad_S1"	"2008-01-18 08:00:00"	812
"418"	"LOT_N13Ad_S1"	"2008-01-18 09:00:00"	812
"419"	"LOT_N13Ad_S1"	"2008-01-18 10:00:00"	814
"420"	"LOT_N13Ad_S1"	"2008-01-18 11:00:00"	825
"421"	"LOT_N13Ad_S1"	"2008-01-18 12:00:00"	870
"422"	"LOT_N13Ad_S1"	"2008-01-18 13:00:00"	982
"423"	"LOT_N13Ad_S1"	"2008-01-18 14:00:00"	1065
"424"	"LOT_N13Ad_S1"	"2008-01-18 15:00:00"	1065
"425"	"LOT_N13Ad_S1"	"2008-01-18 16:00:00"	1061
"426"	"LOT_N13Ad_S1"	"2008-01-18 17:00:00"	1057
"427"	"LOT_N13Ad_S1"	"2008-01-18 18:00:00"	1056
"428"	"LOT_N13Ad_S1"	"2008-01-18 19:00:00"	1049
"429"	"LOT_N13Ad_S1"	"2008-01-18 20:00:00"	1046
"430"	"LOT_N13Ad_S1"	"2008-01-18 21:00:00"	1042
"431"	"LOT_N13Ad_S1"	"2008-01-18 22:00:00"	1044
"432"	"LOT_N13Ad_S1"	"2008-01-18 23:00:00"	1052
"433"	"LOT_N13Ad_S1"	"2008-01-19 00:00:00"	1044
"434"	"LOT_N13Ad_S1"	"2008-01-19 01:00:00"	1046
"435"	"LOT_N13Ad_S1"	"2008-01-19 02:00:00"	1051
"436"	"LOT_N13Ad_S1"	"2008-01-19 03:00:00"	1044
"437"	"LOT_N13Ad_S1"	"2008-01-19 04:00:00"	1041
"438"	"LOT_N13Ad_S1"	"2008-01-19 05:00:00"	1041
"439"	"LOT_N13Ad_S1"	"2008-01-19 06:00:00"	1038
"440"	"LOT_N13Ad_S1"	"2008-01-19 07:00:00"	1048
"441"	"LOT_N13Ad_S1"	"2008-01-19 08:00:00"	1057
"442"	"LOT_N13Ad_S1"	"2008-01-19 09:00:00"	1063
"443"	"LOT_N13Ad_S1"	"2008-01-19 10:00:00"	1065
"444"	"LOT_N13Ad_S1"	"2008-01-19 11:00:00"	1063
"445"	"LOT_N13Ad_S1"	"2008-01-19 12:00:00"	1065
"446"	"LOT_N13Ad_S1"	"2008-01-19 13:00:00"	1068
"447"	"LOT_N13Ad_S1"	"2008-01-19 14:00:00"	1068
"448"	"LOT_N13Ad_S1"	"2008-01-19 15:00:00"	1065
"449"	"LOT_N13Ad_S1"	"2008-01-19 16:00:00"	1063
"450"	"LOT_N13Ad_S1"	"2008-01-19 17:00:00"	1065
"451"	"LOT_N13Ad_S1"	"2008-01-19 18:00:00"	1068
"452"	"LOT_N13Ad_S1"	"2008-01-19 19:00:00"	1065
"453"	"LOT_N13Ad_S1"	"2008-01-19 20:00:00"	1061
"454"	"LOT_N13Ad_S1"	"2008-01-19 21:00:00"	1065
"455"	"LOT_N13Ad_S1"	"2008-01-19 22:00:00"	1072
"456"	"LOT_N13Ad_S1"	"2008-01-19 23:00:00"	1070
"457"	"LOT_N13Ad_S1"	"2008-01-20 00:00:00"	1047
"458"	"LOT_N13Ad_S1"	"2008-01-20 01:00:00"	1020
"459"	"LOT_N13Ad_S1"	"2008-01-20 02:00:00"	1000
"460"	"LOT_N13Ad_S1"	"2008-01-20 03:00:00"	973
"461"	"LOT_N13Ad_S1"	"2008-01-20 04:00:00"	938
"462"	"LOT_N13Ad_S1"	"2008-01-20 05:00:00"	905
"463"	"LOT_N13Ad_S1"	"2008-01-20 06:00:00"	882
"464"	"LOT_N13Ad_S1"	"2008-01-20 07:00:00"	862
"465"	"LOT_N13Ad_S1"	"2008-01-20 08:00:00"	856
"466"	"LOT_N13Ad_S1"	"2008-01-20 09:00:00"	841
"467"	"LOT_N13Ad_S1"	"2008-01-20 10:00:00"	823
"468"	"LOT_N13Ad_S1"	"2008-01-20 11:00:00"	815
"469"	"LOT_N13Ad_S1"	"2008-01-20 12:00:00"	804
"470"	"LOT_N13Ad_S1"	"2008-01-20 13:00:00"	811
"471"	"LOT_N13Ad_S1"	"2008-01-20 14:00:00"	912
"472"	"LOT_N13Ad_S1"	"2008-01-20 15:00:00"	1007
"473"	"LOT_N13Ad_S1"	"2008-01-20 16:00:00"	1005
"474"	"LOT_N13Ad_S1"	"2008-01-20 17:00:00"	1003
"475"	"LOT_N13Ad_S1"	"2008-01-20 18:00:00"	1003
"476"	"LOT_N13Ad_S1"	"2008-01-20 19:00:00"	1003
"477"	"LOT_N13Ad_S1"	"2008-01-20 20:00:00"	1000
"478"	"LOT_N13Ad_S1"	"2008-01-20 21:00:00"	993
"479"	"LOT_N13Ad_S1"	"2008-01-20 22:00:00"	995
"480"	"LOT_N13Ad_S1"	"2008-01-20 23:00:00"	996
"481"	"LOT_N13Ad_S1"	"2008-01-21 00:00:00"	985
"482"	"LOT_N13Ad_S1"	"2008-01-21 01:00:00"	981
"483"	"LOT_N13Ad_S1"	"2008-01-21 02:00:00"	976
"484"	"LOT_N13Ad_S1"	"2008-01-21 03:00:00"	976
"485"	"LOT_N13Ad_S1"	"2008-01-21 04:00:00"	976
"486"	"LOT_N13Ad_S1"	"2008-01-21 05:00:00"	973
"487"	"LOT_N13Ad_S1"	"2008-01-21 06:00:00"	971
"488"	"LOT_N13Ad_S1"	"2008-01-21 07:00:00"	966
"489"	"LOT_N13Ad_S1"	"2008-01-21 08:00:00"	961
"490"	"LOT_N13Ad_S1"	"2008-01-21 09:00:00"	952
"491"	"LOT_N13Ad_S1"	"2008-01-21 10:00:00"	947
"492"	"LOT_N13Ad_S1"	"2008-01-21 11:00:00"	943
"493"	"LOT_N13Ad_S1"	"2008-01-21 12:00:00"	939
"494"	"LOT_N13Ad_S1"	"2008-01-21 13:00:00"	937
"495"	"LOT_N13Ad_S1"	"2008-01-21 14:00:00"	927
"496"	"LOT_N13Ad_S1"	"2008-01-21 15:00:00"	914
"497"	"LOT_N13Ad_S1"	"2008-01-21 16:00:00"	903
"498"	"LOT_N13Ad_S1"	"2008-01-21 17:00:00"	892
"499"	"LOT_N13Ad_S1"	"2008-01-21 18:00:00"	889
"500"	"LOT_N13Ad_S1"	"2008-01-21 19:00:00"	889
"501"	"LOT_N13Ad_S1"	"2008-01-21 20:00:00"	887
"502"	"LOT_N13Ad_S1"	"2008-01-21 21:00:00"	884
"503"	"LOT_N13Ad_S1"	"2008-01-21 22:00:00"	891
"504"	"LOT_N13Ad_S1"	"2008-01-21 23:00:00"	900
"505"	"LOT_N13Ad_S1"	"2008-01-22 00:00:00"	898
"506"	"LOT_N13Ad_S1"	"2008-01-22 01:00:00"	896
"507"	"LOT_N13Ad_S1"	"2008-01-22 02:00:00"	902
"508"	"LOT_N13Ad_S1"	"2008-01-22 03:00:00"	908
"509"	"LOT_N13Ad_S1"	"2008-01-22 04:00:00"	916
"510"	"LOT_N13Ad_S1"	"2008-01-22 05:00:00"	928
"511"	"LOT_N13Ad_S1"	"2008-01-22 06:00:00"	938
"512"	"LOT_N13Ad_S1"	"2008-01-22 07:00:00"	957
"513"	"LOT_N13Ad_S1"	"2008-01-22 08:00:00"	969
"514"	"LOT_N13Ad_S1"	"2008-01-22 09:00:00"	969
"515"	"LOT_N13Ad_S1"	"2008-01-22 10:00:00"	973
"516"	"LOT_N13Ad_S1"	"2008-01-22 11:00:00"	978
"517"	"LOT_N13Ad_S1"	"2008-01-22 12:00:00"	981
"518"	"LOT_N13Ad_S1"	"2008-01-22 13:00:00"	986
"519"	"LOT_N13Ad_S1"	"2008-01-22 14:00:00"	991
"520"	"LOT_N13Ad_S1"	"2008-01-22 15:00:00"	997
"521"	"LOT_N13Ad_S1"	"2008-01-22 16:00:00"	1009
"522"	"LOT_N13Ad_S1"	"2008-01-22 17:00:00"	1010
"523"	"LOT_N13Ad_S1"	"2008-01-22 18:00:00"	1014
"524"	"LOT_N13Ad_S1"	"2008-01-22 19:00:00"	1019
"525"	"LOT_N13Ad_S1"	"2008-01-22 20:00:00"	1019
"526"	"LOT_N13Ad_S1"	"2008-01-22 21:00:00"	1015
"527"	"LOT_N13Ad_S1"	"2008-01-22 22:00:00"	1019
"528"	"LOT_N13Ad_S1"	"2008-01-22 23:00:00"	1022
"529"	"LOT_N13Ad_S1"	"2008-01-23 00:00:00"	1015
"530"	"LOT_N13Ad_S1"	"2008-01-23 01:00:00"	1009
"531"	"LOT_N13Ad_S1"	"2008-01-23 02:00:00"	986
"532"	"LOT_N13Ad_S1"	"2008-01-23 03:00:00"	953
"533"	"LOT_N13Ad_S1"	"2008-01-23 04:00:00"	923
"534"	"LOT_N13Ad_S1"	"2008-01-23 05:00:00"	893
"535"	"LOT_N13Ad_S1"	"2008-01-23 06:00:00"	867
"536"	"LOT_N13Ad_S1"	"2008-01-23 07:00:00"	845
"537"	"LOT_N13Ad_S1"	"2008-01-23 08:00:00"	798
"538"	"LOT_N13Ad_S1"	"2008-01-23 09:00:00"	727
"539"	"LOT_N13Ad_S1"	"2008-01-23 10:00:00"	677
"540"	"LOT_N13Ad_S1"	"2008-01-23 11:00:00"	642
"541"	"LOT_N13Ad_S1"	"2008-01-23 12:00:00"	619
"542"	"LOT_N13Ad_S1"	"2008-01-23 13:00:00"	609
"543"	"LOT_N13Ad_S1"	"2008-01-23 14:00:00"	605
"544"	"LOT_N13Ad_S1"	"2008-01-23 15:00:00"	603
"545"	"LOT_N13Ad_S1"	"2008-01-23 16:00:00"	600
"546"	"LOT_N13Ad_S1"	"2008-01-23 17:00:00"	603
"547"	"LOT_N13Ad_S1"	"2008-01-23 18:00:00"	606
"548"	"LOT_N13Ad_S1"	"2008-01-23 19:00:00"	605
"549"	"LOT_N13Ad_S1"	"2008-01-23 20:00:00"	600
"550"	"LOT_N13Ad_S1"	"2008-01-23 21:00:00"	588
"551"	"LOT_N13Ad_S1"	"2008-01-23 22:00:00"	586
"552"	"LOT_N13Ad_S1"	"2008-01-23 23:00:00"	588
"553"	"LOT_N13Ad_S1"	"2008-01-24 00:00:00"	585
"554"	"LOT_N13Ad_S1"	"2008-01-24 01:00:00"	586
"555"	"LOT_N13Ad_S1"	"2008-01-24 02:00:00"	582
"556"	"LOT_N13Ad_S1"	"2008-01-24 03:00:00"	581
"557"	"LOT_N13Ad_S1"	"2008-01-24 04:00:00"	581
"558"	"LOT_N13Ad_S1"	"2008-01-24 05:00:00"	579
"559"	"LOT_N13Ad_S1"	"2008-01-24 06:00:00"	579
"560"	"LOT_N13Ad_S1"	"2008-01-24 07:00:00"	585
"561"	"LOT_N13Ad_S1"	"2008-01-24 08:00:00"	588
"562"	"LOT_N13Ad_S1"	"2008-01-24 09:00:00"	586
"563"	"LOT_N13Ad_S1"	"2008-01-24 10:00:00"	585
"564"	"LOT_N13Ad_S1"	"2008-01-24 11:00:00"	591
"565"	"LOT_N13Ad_S1"	"2008-01-24 12:00:00"	597
"566"	"LOT_N13Ad_S1"	"2008-01-24 13:00:00"	694
"567"	"LOT_N13Ad_S1"	"2008-01-24 14:00:00"	868
"568"	"LOT_N13Ad_S1"	"2008-01-24 15:00:00"	951
"569"	"LOT_N13Ad_S1"	"2008-01-24 16:00:00"	960
"570"	"LOT_N13Ad_S1"	"2008-01-24 17:00:00"	966
"571"	"LOT_N13Ad_S1"	"2008-01-24 18:00:00"	973
"572"	"LOT_N13Ad_S1"	"2008-01-24 19:00:00"	984
"573"	"LOT_N13Ad_S1"	"2008-01-24 20:00:00"	993
"574"	"LOT_N13Ad_S1"	"2008-01-24 21:00:00"	995
"575"	"LOT_N13Ad_S1"	"2008-01-24 22:00:00"	1000
"576"	"LOT_N13Ad_S1"	"2008-01-24 23:00:00"	990
"577"	"LOT_N13Ad_S1"	"2008-01-25 00:00:00"	986
"578"	"LOT_N13Ad_S1"	"2008-01-25 01:00:00"	996
"579"	"LOT_N13Ad_S1"	"2008-01-25 02:00:00"	995
"580"	"LOT_N13Ad_S1"	"2008-01-25 03:00:00"	1000
"581"	"LOT_N13Ad_S1"	"2008-01-25 04:00:00"	1000
"582"	"LOT_N13Ad_S1"	"2008-01-25 05:00:00"	998
"583"	"LOT_N13Ad_S1"	"2008-01-25 06:00:00"	998
"584"	"LOT_N13Ad_S1"	"2008-01-25 07:00:00"	1002
"585"	"LOT_N13Ad_S1"	"2008-01-25 08:00:00"	1007
"586"	"LOT_N13Ad_S1"	"2008-01-25 09:00:00"	1001
"587"	"LOT_N13Ad_S1"	"2008-01-25 10:00:00"	978
"588"	"LOT_N13Ad_S1"	"2008-01-25 11:00:00"	951
"589"	"LOT_N13Ad_S1"	"2008-01-25 12:00:00"	952
"590"	"LOT_N13Ad_S1"	"2008-01-25 13:00:00"	981
"591"	"LOT_N13Ad_S1"	"2008-01-25 14:00:00"	996
"592"	"LOT_N13Ad_S1"	"2008-01-25 15:00:00"	983
"593"	"LOT_N13Ad_S1"	"2008-01-25 16:00:00"	966
"594"	"LOT_N13Ad_S1"	"2008-01-25 17:00:00"	959
"595"	"LOT_N13Ad_S1"	"2008-01-25 18:00:00"	957
"596"	"LOT_N13Ad_S1"	"2008-01-25 19:00:00"	958
"597"	"LOT_N13Ad_S1"	"2008-01-25 20:00:00"	964
"598"	"LOT_N13Ad_S1"	"2008-01-25 21:00:00"	951
"599"	"LOT_N13Ad_S1"	"2008-01-25 22:00:00"	936
"600"	"LOT_N13Ad_S1"	"2008-01-25 23:00:00"	934
"601"	"LOT_N13Ad_S1"	"2008-01-26 00:00:00"	908
"602"	"LOT_N13Ad_S1"	"2008-01-26 01:00:00"	873
"603"	"LOT_N13Ad_S1"	"2008-01-26 02:00:00"	854
"604"	"LOT_N13Ad_S1"	"2008-01-26 03:00:00"	842
"605"	"LOT_N13Ad_S1"	"2008-01-26 04:00:00"	834
"606"	"LOT_N13Ad_S1"	"2008-01-26 05:00:00"	813
"607"	"LOT_N13Ad_S1"	"2008-01-26 06:00:00"	787
"608"	"LOT_N13Ad_S1"	"2008-01-26 07:00:00"	763
"609"	"LOT_N13Ad_S1"	"2008-01-26 08:00:00"	737
"610"	"LOT_N13Ad_S1"	"2008-01-26 09:00:00"	727
"611"	"LOT_N13Ad_S1"	"2008-01-26 10:00:00"	725
"612"	"LOT_N13Ad_S1"	"2008-01-26 11:00:00"	723
"613"	"LOT_N13Ad_S1"	"2008-01-26 12:00:00"	721
"614"	"LOT_N13Ad_S1"	"2008-01-26 13:00:00"	748
"615"	"LOT_N13Ad_S1"	"2008-01-26 14:00:00"	846
"616"	"LOT_N13Ad_S1"	"2008-01-26 15:00:00"	923
"617"	"LOT_N13Ad_S1"	"2008-01-26 16:00:00"	920
"618"	"LOT_N13Ad_S1"	"2008-01-26 17:00:00"	914
"619"	"LOT_N13Ad_S1"	"2008-01-26 18:00:00"	899
"620"	"LOT_N13Ad_S1"	"2008-01-26 19:00:00"	884
"621"	"LOT_N13Ad_S1"	"2008-01-26 20:00:00"	876
"622"	"LOT_N13Ad_S1"	"2008-01-26 21:00:00"	865
"623"	"LOT_N13Ad_S1"	"2008-01-26 22:00:00"	865
"624"	"LOT_N13Ad_S1"	"2008-01-26 23:00:00"	868
"625"	"LOT_N13Ad_S1"	"2008-01-27 00:00:00"	862
"626"	"LOT_N13Ad_S1"	"2008-01-27 01:00:00"	856
"627"	"LOT_N13Ad_S1"	"2008-01-27 02:00:00"	843
"628"	"LOT_N13Ad_S1"	"2008-01-27 03:00:00"	827
"629"	"LOT_N13Ad_S1"	"2008-01-27 04:00:00"	811
"630"	"LOT_N13Ad_S1"	"2008-01-27 05:00:00"	785
"631"	"LOT_N13Ad_S1"	"2008-01-27 06:00:00"	758
"632"	"LOT_N13Ad_S1"	"2008-01-27 07:00:00"	736
"633"	"LOT_N13Ad_S1"	"2008-01-27 08:00:00"	719
"634"	"LOT_N13Ad_S1"	"2008-01-27 09:00:00"	692
"635"	"LOT_N13Ad_S1"	"2008-01-27 10:00:00"	675
"636"	"LOT_N13Ad_S1"	"2008-01-27 11:00:00"	668
"637"	"LOT_N13Ad_S1"	"2008-01-27 12:00:00"	720
"638"	"LOT_N13Ad_S1"	"2008-01-27 13:00:00"	809
"639"	"LOT_N13Ad_S1"	"2008-01-27 14:00:00"	834
"640"	"LOT_N13Ad_S1"	"2008-01-27 15:00:00"	819
"641"	"LOT_N13Ad_S1"	"2008-01-27 16:00:00"	804
"642"	"LOT_N13Ad_S1"	"2008-01-27 17:00:00"	795
"643"	"LOT_N13Ad_S1"	"2008-01-27 18:00:00"	781
"644"	"LOT_N13Ad_S1"	"2008-01-27 19:00:00"	774
"645"	"LOT_N13Ad_S1"	"2008-01-27 20:00:00"	765
"646"	"LOT_N13Ad_S1"	"2008-01-27 21:00:00"	755
"647"	"LOT_N13Ad_S1"	"2008-01-27 22:00:00"	765
"648"	"LOT_N13Ad_S1"	"2008-01-27 23:00:00"	766
"649"	"LOT_N13Ad_S1"	"2008-01-28 00:00:00"	757
"650"	"LOT_N13Ad_S1"	"2008-01-28 01:00:00"	755
"651"	"LOT_N13Ad_S1"	"2008-01-28 02:00:00"	754
"652"	"LOT_N13Ad_S1"	"2008-01-28 03:00:00"	760
"653"	"LOT_N13Ad_S1"	"2008-01-28 04:00:00"	776
"654"	"LOT_N13Ad_S1"	"2008-01-28 05:00:00"	791
"655"	"LOT_N13Ad_S1"	"2008-01-28 06:00:00"	792
"656"	"LOT_N13Ad_S1"	"2008-01-28 07:00:00"	786
"657"	"LOT_N13Ad_S1"	"2008-01-28 08:00:00"	789
"658"	"LOT_N13Ad_S1"	"2008-01-28 09:00:00"	795
"659"	"LOT_N13Ad_S1"	"2008-01-28 10:00:00"	795
"660"	"LOT_N13Ad_S1"	"2008-01-28 11:00:00"	792
"661"	"LOT_N13Ad_S1"	"2008-01-28 12:00:00"	778
"662"	"LOT_N13Ad_S1"	"2008-01-28 13:00:00"	751
"663"	"LOT_N13Ad_S1"	"2008-01-28 14:00:00"	729
"664"	"LOT_N13Ad_S1"	"2008-01-28 15:00:00"	725
"665"	"LOT_N13Ad_S1"	"2008-01-28 16:00:00"	717
"666"	"LOT_N13Ad_S1"	"2008-01-28 17:00:00"	712
"667"	"LOT_N13Ad_S1"	"2008-01-28 18:00:00"	716
"668"	"LOT_N13Ad_S1"	"2008-01-28 19:00:00"	712
"669"	"LOT_N13Ad_S1"	"2008-01-28 20:00:00"	714
"670"	"LOT_N13Ad_S1"	"2008-01-28 21:00:00"	724
"671"	"LOT_N13Ad_S1"	"2008-01-28 22:00:00"	722
"672"	"LOT_N13Ad_S1"	"2008-01-28 23:00:00"	727
"673"	"LOT_N13Ad_S1"	"2008-01-29 00:00:00"	739
"674"	"LOT_N13Ad_S1"	"2008-01-29 01:00:00"	739
"675"	"LOT_N13Ad_S1"	"2008-01-29 02:00:00"	744
"676"	"LOT_N13Ad_S1"	"2008-01-29 03:00:00"	745
"677"	"LOT_N13Ad_S1"	"2008-01-29 04:00:00"	747
"678"	"LOT_N13Ad_S1"	"2008-01-29 05:00:00"	762
"679"	"LOT_N13Ad_S1"	"2008-01-29 06:00:00"	777
"680"	"LOT_N13Ad_S1"	"2008-01-29 07:00:00"	793
"681"	"LOT_N13Ad_S1"	"2008-01-29 08:00:00"	795
"682"	"LOT_N13Ad_S1"	"2008-01-29 09:00:00"	787
"683"	"LOT_N13Ad_S1"	"2008-01-29 10:00:00"	793
"684"	"LOT_N13Ad_S1"	"2008-01-29 11:00:00"	797
"685"	"LOT_N13Ad_S1"	"2008-01-29 12:00:00"	798
"686"	"LOT_N13Ad_S1"	"2008-01-29 13:00:00"	793
"687"	"LOT_N13Ad_S1"	"2008-01-29 14:00:00"	787
"688"	"LOT_N13Ad_S1"	"2008-01-29 15:00:00"	779
"689"	"LOT_N13Ad_S1"	"2008-01-29 16:00:00"	772
"690"	"LOT_N13Ad_S1"	"2008-01-29 17:00:00"	771
"691"	"LOT_N13Ad_S1"	"2008-01-29 18:00:00"	775
"692"	"LOT_N13Ad_S1"	"2008-01-29 19:00:00"	776
"693"	"LOT_N13Ad_S1"	"2008-01-29 20:00:00"	788
"694"	"LOT_N13Ad_S1"	"2008-01-29 21:00:00"	800
"695"	"LOT_N13Ad_S1"	"2008-01-29 22:00:00"	801
"696"	"LOT_N13Ad_S1"	"2008-01-29 23:00:00"	812
"697"	"LOT_N13Ad_S1"	"2008-01-30 00:00:00"	819
"698"	"LOT_N13Ad_S1"	"2008-01-30 01:00:00"	823
"699"	"LOT_N13Ad_S1"	"2008-01-30 02:00:00"	826
"700"	"LOT_N13Ad_S1"	"2008-01-30 03:00:00"	834
"701"	"LOT_N13Ad_S1"	"2008-01-30 04:00:00"	842
"702"	"LOT_N13Ad_S1"	"2008-01-30 05:00:00"	838
"703"	"LOT_N13Ad_S1"	"2008-01-30 06:00:00"	836
"704"	"LOT_N13Ad_S1"	"2008-01-30 07:00:00"	847
"705"	"LOT_N13Ad_S1"	"2008-01-30 08:00:00"	855
"706"	"LOT_N13Ad_S1"	"2008-01-30 09:00:00"	860
"707"	"LOT_N13Ad_S1"	"2008-01-30 10:00:00"	862
"708"	"LOT_N13Ad_S1"	"2008-01-30 11:00:00"	867
"709"	"LOT_N13Ad_S1"	"2008-01-30 12:00:00"	872
"710"	"LOT_N13Ad_S1"	"2008-01-30 13:00:00"	870
"711"	"LOT_N13Ad_S1"	"2008-01-30 14:00:00"	876
"712"	"LOT_N13Ad_S1"	"2008-01-30 15:00:00"	889
"713"	"LOT_N13Ad_S1"	"2008-01-30 16:00:00"	894
"714"	"LOT_N13Ad_S1"	"2008-01-30 17:00:00"	897
"715"	"LOT_N13Ad_S1"	"2008-01-30 18:00:00"	903
"716"	"LOT_N13Ad_S1"	"2008-01-30 19:00:00"	908
"717"	"LOT_N13Ad_S1"	"2008-01-30 20:00:00"	916
"718"	"LOT_N13Ad_S1"	"2008-01-30 21:00:00"	922
"719"	"LOT_N13Ad_S1"	"2008-01-30 22:00:00"	918
"720"	"LOT_N13Ad_S1"	"2008-01-30 23:00:00"	926
"721"	"LOT_N13Ad_S1"	"2008-01-31 00:00:00"	941
"722"	"LOT_N13Ad_S1"	"2008-01-31 01:00:00"	943
"723"	"LOT_N13Ad_S1"	"2008-01-31 02:00:00"	949
"724"	"LOT_N13Ad_S1"	"2008-01-31 03:00:00"	957
"725"	"LOT_N13Ad_S1"	"2008-01-31 04:00:00"	956
"726"	"LOT_N13Ad_S1"	"2008-01-31 05:00:00"	963
"727"	"LOT_N13Ad_S1"	"2008-01-31 06:00:00"	969
"728"	"LOT_N13Ad_S1"	"2008-01-31 07:00:00"	973
"729"	"LOT_N13Ad_S1"	"2008-01-31 08:00:00"	976
"730"	"LOT_N13Ad_S1"	"2008-01-31 09:00:00"	976
"731"	"LOT_N13Ad_S1"	"2008-01-31 10:00:00"	976
"732"	"LOT_N13Ad_S1"	"2008-01-31 11:00:00"	978
"733"	"LOT_N13Ad_S1"	"2008-01-31 12:00:00"	981
"734"	"LOT_N13Ad_S1"	"2008-01-31 13:00:00"	986
"735"	"LOT_N13Ad_S1"	"2008-01-31 14:00:00"	993
"736"	"LOT_N13Ad_S1"	"2008-01-31 15:00:00"	995
"737"	"LOT_N13Ad_S1"	"2008-01-31 16:00:00"	1002
"738"	"LOT_N13Ad_S1"	"2008-01-31 17:00:00"	1011
"739"	"LOT_N13Ad_S1"	"2008-01-31 18:00:00"	1007
"740"	"LOT_N13Ad_S1"	"2008-01-31 19:00:00"	1008
"741"	"LOT_N13Ad_S1"	"2008-01-31 20:00:00"	1022
"742"	"LOT_N13Ad_S1"	"2008-01-31 21:00:00"	1014
"743"	"LOT_N13Ad_S1"	"2008-01-31 22:00:00"	1008
"744"	"LOT_N13Ad_S1"	"2008-01-31 23:00:00"	1015
"745"	"LOT_N13Ad_S1"	"2008-02-01 00:00:00"	996
"746"	"LOT_N13Ad_S1"	"2008-02-01 01:00:00"	961
"747"	"LOT_N13Ad_S1"	"2008-02-01 02:00:00"	941
"748"	"LOT_N13Ad_S1"	"2008-02-01 03:00:00"	933
"749"	"LOT_N13Ad_S1"	"2008-02-01 04:00:00"	924
"750"	"LOT_N13Ad_S1"	"2008-02-01 05:00:00"	918
"751"	"LOT_N13Ad_S1"	"2008-02-01 06:00:00"	918
"752"	"LOT_N13Ad_S1"	"2008-02-01 07:00:00"	929
"753"	"LOT_N13Ad_S1"	"2008-02-01 08:00:00"	942
"754"	"LOT_N13Ad_S1"	"2008-02-01 09:00:00"	953
"755"	"LOT_N13Ad_S1"	"2008-02-01 10:00:00"	970
"756"	"LOT_N13Ad_S1"	"2008-02-01 11:00:00"	982
"757"	"LOT_N13Ad_S1"	"2008-02-01 12:00:00"	988
"758"	"LOT_N13Ad_S1"	"2008-02-01 13:00:00"	991
"759"	"LOT_N13Ad_S1"	"2008-02-01 14:00:00"	988
"760"	"LOT_N13Ad_S1"	"2008-02-01 15:00:00"	988
"761"	"LOT_N13Ad_S1"	"2008-02-01 16:00:00"	993
"762"	"LOT_N13Ad_S1"	"2008-02-01 17:00:00"	1008
"763"	"LOT_N13Ad_S1"	"2008-02-01 18:00:00"	1025
"764"	"LOT_N13Ad_S1"	"2008-02-01 19:00:00"	1031
"765"	"LOT_N13Ad_S1"	"2008-02-01 20:00:00"	1043
"766"	"LOT_N13Ad_S1"	"2008-02-01 21:00:00"	1053
"767"	"LOT_N13Ad_S1"	"2008-02-01 22:00:00"	1049
"768"	"LOT_N13Ad_S1"	"2008-02-01 23:00:00"	1050
"769"	"LOT_N13Ad_S1"	"2008-02-02 00:00:00"	1047
"770"	"LOT_N13Ad_S1"	"2008-02-02 01:00:00"	1034
"771"	"LOT_N13Ad_S1"	"2008-02-02 02:00:00"	1034
"772"	"LOT_N13Ad_S1"	"2008-02-02 03:00:00"	1034
